date       ,market-price       ,mvrv                ,200w     ,market-cap               ,fees-usd-per-transaction ,fng
2016-06-05 ,  583.72           ,1.76781854279647    ,  583.72 ,   9022618049.941164     ,0.135365699551837        ,
2016-06-09 ,  577.95           ,1.746451253317578   ,  577.95 ,   9788751188.163074     ,0.130365148167788        ,
2016-06-13 ,  685.19           ,2.0136122711235576  ,  685.19 ,  10882798278.249004     ,0.177632692210278        ,
2016-06-17 ,  751.96           ,2.140606405790261   ,  751.96 ,  11883651207.784136     ,0.23278926302871         ,
2016-06-21 ,  592.81           ,1.8491181662142944  ,  592.81 ,   9244416175.752008     ,0.206628097884406        ,
2016-06-25 ,  630.19           ,1.8634322743660416  ,  630.19 ,   9856208556.064837     ,0.198864907515761        ,
2016-06-29 ,  667.95           ,1.796067436168869   ,  667.95 ,  10570208438.501333     ,0.175297939849371        ,
2016-07-03 ,  681.98           ,1.900530509547965   ,  681.98 ,  10555826613.466345     ,0.173054131445649        ,
2016-07-07 ,  663.0            ,1.80643911106178    ,  663.0  ,  10052766980.622482     ,0.167655127382036        ,
2016-07-11 ,  664.5            ,1.8368725056208448  ,  664.5  ,  10203860647.356125     ,0.170391711340721        ,
2016-07-15 ,  661.32           ,1.8313968955069695  ,  661.32 ,  10494877316.784977     ,0.169703108751395        ,
2016-07-19 ,  667.5            ,1.8467692039348373  ,  667.5  ,  10563968398.31996      ,0.186975215254498        ,
2016-07-23 ,  661.48           ,1.7925258850364565  ,  661.48 ,  10309134666.728636     ,0.199975231313388        ,
2016-07-27 ,  655.54           ,1.7873373601201923  ,  655.54 ,  10377155782.937508     ,0.206551235699883        ,
2016-07-31 ,  605.56           ,1.6255796938802831  ,  605.56 ,   9763129537.557888     ,0.239810294145365        ,
2016-08-04 ,  572.72           ,1.5599392140671364  ,  572.72 ,   8986830485.997858     ,0.169781118487192        ,
2016-08-08 ,  584.98           ,1.60517766909507    ,  584.98 ,   9330486011.922045     ,0.216153526933836        ,
2016-08-12 ,  583.34           ,1.6063301517824076  ,  583.34 ,   9023888755.66568      ,0.177864230317084        ,
2016-08-16 ,  570.92           ,1.5550292648056947  ,  570.92 ,   9036474273.108782     ,0.186366876309719        ,
2016-08-20 ,  577.24           ,1.5832025633017177  ,  577.24 ,   9267231643.48269      ,0.169710102179348        ,
2016-08-24 ,  575.75           ,1.575140775943381   ,  575.75 ,   9140599583.321072     ,0.15894686929838         ,
2016-08-28 ,  571.5            ,1.5659095495890512  ,  571.5  ,   9123367165.333231     ,0.159688345361662        ,
2016-09-01 ,  572.0            ,1.5538520976503996  ,  572.0  ,   9081401992.39603      ,0.152646311391942        ,
2016-09-05 ,  608.16           ,1.6492437489183316  ,  608.16 ,   9667633912.1556       ,0.167602556862735        ,
2016-09-09 ,  621.65           ,1.6709987575281953  ,  621.65 ,   9888615384.86521      ,0.178131661228342        ,
2016-09-13 ,  608.99           ,1.6413411801855031  ,  608.99 ,   9613058079.886969     ,0.171838992739436        ,
2016-09-17 ,  607.31           ,1.6361811809320528  ,  607.31 ,   9575089605.507113     ,0.161571566341524        ,
2016-09-21 ,  594.08           ,1.6011712537973402  ,  594.08 ,   9430174798.758036     ,0.161267190723752        ,
2016-09-25 ,  606.79           ,1.620296017215809   ,  606.79 ,   9559342556.07685      ,0.151920675992329        ,
2016-09-29 ,  608.38           ,1.646906115550708   ,  608.38 ,   9723895143.022257     ,0.170562568797562        ,
2016-10-03 ,  607.18           ,1.6307113618688895  ,  607.18 ,   9721140077.631752     ,0.175966624173788        ,
2016-10-07 ,  614.46           ,1.6465518504254568  ,  614.46 ,   9749415585.098045     ,0.165892716009615        ,
2016-10-11 ,  635.16           ,1.659076907897643   ,  635.16 ,  10111937293.21737      ,0.193258922469824        ,
2016-10-15 ,  638.97           ,1.692773894077734   ,  638.97 ,  10139636719.029903     ,0.189920819176547        ,
2016-10-19 ,  628.89           ,1.667609283977305   ,  628.89 ,  10025717178.66458      ,0.197418354055074        ,
2016-10-23 ,  643.93           ,1.7182177300953256  ,  643.93 ,  10358720059.749746     ,0.231668393264919        ,
2016-10-27 ,  685.91           ,1.7964344277725586  ,  685.91 ,  10953757976.747295     ,0.230175522257712        ,
2016-10-31 ,  726.6            ,1.8334661975497504  ,  726.6  ,  11610922370.702414     ,0.220033553955307        ,
2016-11-04 ,  703.48           ,1.8105700852934639  ,  703.48 ,  11181866386.283358     ,0.236786355016063        ,
2016-11-08 ,  721.5            ,1.8306645713240624  ,  721.5  ,  11336428054.937933     ,0.212698756824028        ,
2016-11-12 ,  700.38           ,1.7965985339654809  ,  700.38 ,  11383531234.935528     ,0.203950504331784        ,
2016-11-16 ,  736.84           ,1.9016538829005643  ,  736.84 ,  11989710977.602333     ,0.199400067257739        ,
2016-11-20 ,  736.97           ,1.9034884717327194  ,  736.97 ,  11914205724.822409     ,0.22162128889091         ,
2016-11-24 ,  737.07           ,1.854627720999176   ,  737.07 ,  11673347953.962944     ,0.302436598389749        ,
2016-11-28 ,  730.02           ,1.8504759372863948  ,  730.02 ,  11890698510.038757     ,0.266597540072258        ,
2016-12-02 ,  762.97           ,1.8982373366027983  ,  762.97 ,  12254877800.06384      ,0.293632741533922        ,
2016-12-06 ,  766.48           ,1.8731592466846174  ,  766.48 ,  12288524006.447691     ,0.282053421023416        ,
2016-12-10 ,  768.19           ,1.9066879953156304  ,  768.19 ,  12290695958.936432     ,0.268415679677247        ,
2016-12-14 ,  775.88           ,1.9040484023067663  ,  775.88 ,  12469110907.017653     ,0.257167657970351        ,
2016-12-18 ,  791.03           ,1.921045622626325   ,  791.03 ,  12637081606.22225      ,0.271414522768642        ,
2016-12-22 ,  913.93           ,2.1397238798351164  ,  913.93 ,  13909679902.476934     ,0.287930631254743        ,
2016-12-26 ,  930.34           ,2.147718129025113   ,  930.34 ,  15009318879.691097     ,0.324458965781085        ,
2016-12-30 ,  964.84           ,2.290077675260769   ,  964.84 ,  16437084400.115479     ,0.333735585671981        ,
2017-01-03 , 1109.16           ,2.53383041412273    , 1109.16 ,  16125252557.319223     ,0.398842614183425        ,
2017-01-07 ,  910.49           ,2.057225371343794   ,  910.49 ,  14469278857.40657      ,0.327445308507098        ,
2017-01-11 ,  805.52           ,1.812085476380811   ,  805.52 ,  12745083541.657997     ,0.3076502761644          ,
2017-01-15 ,  830.56           ,1.9215941600905388  ,  830.56 ,  13262245225.17515      ,0.282480723299076        ,
2017-01-19 ,  895.64           ,1.9912422030240364  ,  895.64 ,  14457179454.905184     ,0.331487472539032        ,
2017-01-23 ,  883.59           ,2.0398678104191728  ,  883.59 ,  14756130966.68824      ,0.42511905248726         ,
2017-01-27 ,  918.62           ,2.0169802644694568  ,  918.62 ,  14751238368.273592     ,0.396573968339643        ,
2017-01-31 ,  983.42           ,2.146454152892139   ,  983.42 ,  15948505062.278496     ,0.442557099418864        ,
2017-02-04 , 1011.08           ,2.2325659344506197  , 1011.08 ,  16495856747.387247     ,0.496585265659228        ,
2017-02-08 ,  985.34           ,2.2584031760757393  ,  985.34 ,  15700137506.26436      ,0.536196397407789        ,
2017-02-12 , 1001.2            ,2.13967380390946    , 1001.2  ,  15977779766.210236     ,0.430482096722623        ,
2017-02-16 , 1054.55           ,2.233597639798258   , 1054.55 ,  16790055500.868925     ,0.614010959674827        ,
2017-02-20 , 1125.0            ,2.326470420856797   , 1125.0  ,  17479417611.370518     ,0.596831778455123        ,
2017-02-24 , 1150.37           ,2.4061905517373923  , 1150.37 ,  18900168337.556473     ,0.777922933772208        ,
2017-02-28 , 1224.98           ,2.434162770508336   , 1224.98 ,  19275984266.6261       ,0.832348550603316        ,
2017-03-04 , 1271.04           ,2.5449430729237448  , 1271.04 ,  20507283636.837353     ,1.0755456038632          ,
2017-03-08 , 1192.09           ,2.3924916067664452  , 1192.09 ,  19256001921.287445     ,0.941788759330839        ,
2017-03-12 , 1240.72           ,2.4231888366751977  , 1240.72 ,  20220773161.017494     ,1.03888390891313         ,
2017-03-16 , 1068.3            ,2.247482844983944   , 1068.3  ,  15914325900.473131     ,0.986049952385233        ,
2017-03-20 , 1113.0            ,2.0102454518730943  , 1113.0  ,  17007802657.548317     ,0.903272168737338        ,
2017-03-24 ,  961.81           ,1.9329631402168856  ,  961.81 ,  15573091956.015589     ,0.791630006657898        ,
2017-03-28 , 1039.77           ,1.9909102653157738  , 1039.77 ,  16890386210.413023     ,0.826667939859967        ,
2017-04-01 , 1079.99           ,2.0773607477642835  , 1079.99 ,  17673096252.50917      ,0.807561319992362        ,
2017-04-05 , 1193.73           ,2.1375740792719746  , 1193.73 ,  18802088547.53929      ,0.839790909331461        ,
2017-04-09 , 1209.99           ,2.243753391731073   , 1209.99 ,  19781263284.46937      ,0.842977230697727        ,
2017-04-13 , 1170.36           ,2.2000339996612315  , 1170.36 ,  19313932624.021015     ,1.12747811003386         ,
2017-04-17 , 1201.2            ,2.2165997506232333  , 1201.2  ,  19392629855.0873       ,0.880808121081756        ,
2017-04-21 , 1233.24           ,2.2587039975794903  , 1233.24 ,  20347122716.80533      ,0.920038821930214        ,
2017-04-25 , 1288.02           ,2.3232669714751215  , 1288.02 ,  20515300166.19675      ,1.05821414119998         ,
2017-04-29 , 1354.8            ,2.395743230642042   , 1354.8  ,  22903279696.292557     ,1.00531982785763         ,
2017-05-03 , 1537.23           ,2.6063343517400694  , 1537.23 ,  25358601713.43323      ,1.23841221837743         ,
2017-05-07 , 1651.1            ,2.7986071060853086  , 1651.1  ,  28260341915.70453      ,1.3770530796455          ,
2017-05-11 , 1692.88           ,2.9362839518624195  , 1692.88 ,  27263797601.467205     ,1.73936382784053         ,
2017-05-15 , 1708.99           ,2.8068522050574773  , 1708.99 ,  28614801509.963        ,1.72331363880453         ,
2017-05-19 , 2008.84           ,3.0497675459959295  , 2008.84 ,  32478994699.856033     ,2.67768085313101         ,
2017-05-23 , 2421.49           ,3.6848204906980038  , 2421.49 ,  36776226076.13499      ,2.80498607212828         ,
2017-05-27 , 2177.38           ,3.0364671551479487  , 2177.38 ,  34975996573.96198      ,3.36738518766872         ,
2017-05-31 , 2409.93           ,3.1792100580957614  , 2409.93 ,  40789953588.695076     ,3.99273974773409         ,
2017-06-04 , 2699.12           ,3.6080387746697746  , 2699.12 ,  47043623788.11661      ,4.19550007035252         ,
2017-06-08 , 2825.14           ,3.542308416146709   , 2825.14 ,  46321579429.14861      ,4.39555441845939         ,
2017-06-12 , 2706.0            ,3.38861219381559    , 2706.0  ,  44763037239.80243      ,4.27641105364383         ,
2017-06-16 , 2629.76           ,2.8879048264616918  , 2629.76 ,  41635230083.67706      ,3.38166456587931         ,
2017-06-20 , 2658.69           ,3.0836251980117333  , 2658.69 ,  44476376659.57737      ,3.83455716209381         ,
2017-06-24 , 2502.03           ,2.7880646331563717  , 2502.03 ,  41670393783.92448      ,3.58394444762183         ,
2017-06-28 , 2541.69           ,2.834407807507259   , 2541.69 ,  41937093554.96281      ,3.46947544810847         ,
2017-07-02 , 2549.93           ,2.7510628462058238  , 2549.93 ,  40261910898.71454      ,2.46525601463426         ,
2017-07-06 , 2502.86           ,2.7895061486855517  , 2502.86 ,  42298651606.07216      ,2.78667310906896         ,
2017-07-10 , 2310.93           ,2.496034515652863   , 2310.93 ,  39127167737.031105     ,1.99878142597642         ,
2017-07-14 , 1972.29           ,2.2460559679448706  , 1972.29 ,  31193949077.16193      ,2.1405726396078          ,
2017-07-18 , 2265.21           ,2.470738673351863   , 2265.21 ,  38290229050.92777      ,1.94176843709901         ,
2017-07-22 , 2748.36           ,2.863817485607594   , 2748.36 ,  45120731007.77537      ,2.12451048708968         ,
2017-07-26 , 2656.53           ,2.709632497105151   , 2656.53 ,  41755846402.53164      ,1.75592651681331         ,
2017-07-30 , 2862.9            ,2.6105366030823385  , 2862.9  ,  44491878803.67346      ,1.99203092022726         ,
2017-08-03 , 2856.52           ,2.5025389764017945  , 2856.52 ,  49442927411.139626     ,1.59746245264407         ,
2017-08-07 , 3408.75           ,2.738159973807267   , 3408.75 ,  56088495196.297035     ,1.61677257061397         ,
2017-08-11 , 3868.52           ,3.1591725849722514  , 3868.52 ,  69873371246.17174      ,2.91314257845576         ,
2017-08-15 , 4375.8            ,3.241831571182266   , 4375.8  ,  70765836527.07246      ,4.72166692069306         ,
2017-08-19 , 4054.6            ,2.938790678200467   , 4054.6  ,  63924260047.65743      ,4.06179261167978         ,
2017-08-23 , 4331.77           ,2.904717712367356   , 4331.77 ,                         ,7.13726839562085         ,
2017-08-27 , 4376.66           ,2.921927534653292   , 4376.66 ,  73659579811.91818      ,5.95656976189112         ,
2017-08-31 , 4908.41           ,3.0891295577049767  , 4908.41 ,  77541863111.20122      ,6.89524420537229         ,
2017-09-04 , 4385.02           ,2.891028495423023   , 4385.02 ,  74918216097.43315      ,5.3313554939949          ,
2017-09-08 , 4330.87           ,2.665907010940522   , 4330.87 ,  71513267470.65733      ,3.48874928081846         ,
2017-09-12 , 3865.22           ,2.3186693474429383  , 3865.22 ,  68861308507.98528      ,2.46952937698549         ,
2017-09-16 , 3678.53           ,2.3234355720480786  , 3678.53 ,  64002829311.66583      ,1.94171384506566         ,
2017-09-20 , 3600.92           ,2.3197958034382755  , 3600.92 ,  61061989155.03894      ,2.45470247093031         ,
2017-09-24 , 3931.98           ,2.239988789684995   , 3931.98 ,  64626634381.979095     ,1.66571337011368         ,
2017-09-28 , 4164.27           ,2.5237163502358655  , 4164.27 ,  70951617475.87527      ,2.03912155743406         ,
2017-10-02 , 4308.33           ,2.4773598661028347  , 4308.33 ,  71406112436.71999      ,2.69122572918745         ,
2017-10-06 , 4439.46           ,2.534605162114878   , 4439.46 ,  73047513257.07106      ,2.29761544477561         ,
2017-10-10 , 4822.17           ,2.710904857504128   , 4822.17 ,  79444968316.77428      ,2.66781790314962         ,
2017-10-14 , 5691.69           ,3.0700265241305917  , 5691.69 ,  97485918048.15694      ,4.39594859804509         ,
2017-10-18 , 5697.16           ,2.975298308793035   , 5697.16 ,  96137297461.73642      ,3.14771873542106         ,
2017-10-22 , 5900.59           ,3.032234266781586   , 5900.59 ,  95006984871.71889      ,3.17920465527297         ,
2017-10-26 , 5769.89           ,2.8126785352462313  , 5769.89 ,  95740144906.0598       ,2.45868936155766         ,
2017-10-30 , 6416.07           ,3.084766051786371   , 6416.07 , 108868301973.19948      ,5.10872524255683         ,
2017-11-03 , 7365.99           ,3.3883421567315337  , 7365.99 , 125177624122.88983      ,7.09609972008243         ,
2017-11-07 , 7468.44           ,3.219891106776587   , 7468.44 , 122516133022.46638      ,6.21440279646001         ,
2017-11-11 , 5890.08           ,2.710616749525332   , 5890.08 , 111373939101.82251      ,10.7719906052011         ,
2017-11-15 , 7868.77           ,3.163841561681809   , 7868.77 , 130637561358.19887      ,13.2745413993023         ,
2017-11-19 , 8242.81           ,3.1522792274249176  , 8242.81 , 135371398698.93352      ,7.26236461040384         ,
2017-11-23 , 8212.78           ,3.2051460153509685  , 8212.78 , 137513669056.36316      ,6.18967313224505         ,
2017-11-27 , 9919.0            ,3.6054884615478486  , 9919.0  , 165411313276.78867      ,6.00414775635294         ,
2017-12-01 ,10912.87           ,3.587320479325363   ,10912.87 , 182263643622.3438       ,6.11178644292724         ,
2017-12-05 ,13843.93           ,4.130787005660546   ,13843.93 , 279846225470.78265      ,6.3389140253949          ,
2017-12-09 ,15068.95           ,4.23670354286317    ,15068.95 , 281014945939.0682       ,21.3744128827459         ,
2017-12-13 ,16408.15           ,3.9936952902934038  ,16408.15 , 279548860873.29913      ,23.9657209218713         ,
2017-12-17 ,18911.79           ,4.143886201259006   ,18911.79 , 330540998963.281        ,26.6072853773383         ,
2017-12-21 ,13776.61           ,3.0646117739934704  ,13776.61 , 278512831569.8083       ,54.7903932891521         ,
2017-12-25 ,15677.99           ,3.285346120601081   ,15677.99 , 232424576796.023        ,41.9812911136269         ,
2017-12-29 ,12612.54           ,2.900027467550521   ,12612.54 , 227335640370.80472      ,32.2826758040604         ,
2018-01-02 ,15039.24           ,2.8352945371401104  ,15039.24 , 244052438317.80896      ,26.4755549209237         ,
2018-01-06 ,16192.91           ,3.0057482887412554  ,16192.91 , 268696489718.81973      ,32.2477577813382         ,
2018-01-10 ,13285.55           ,2.6328486523020356  ,13285.55 , 229005806946.0795       ,29.4200009372911         ,
2018-01-14 ,13554.14           ,2.361352009327821   ,13554.14 , 224665765670.85977      ,28.6136658235842         ,
2018-01-18 ,11506.51           ,2.2188850363846195  ,11506.51 , 198272358943.81653      ,24.4112585250672         ,
2018-01-22 ,10831.49           ,2.0228458915807392  ,10831.49 , 183525153682.5519       ,14.1482888143159         ,
2018-01-26 ,11431.37           ,2.1314513904649752  ,11431.37 , 193296572769.58167      ,10.4228125517013         ,
2018-01-30 ,10204.0            ,1.8327449964378042  ,10204.0  , 171007871287.29602      ,7.15889268874182         ,25.0
2018-02-03 , 8202.06           ,1.7033284887925233  , 8202.06 , 153717544017.67422      ,6.7009733039161          ,18.8
2018-02-07 , 8245.08           ,1.4751647436274762  , 8245.08 , 126130668065.51753      ,4.60327416123577         ,41.6
2018-02-11 , 8895.72           ,1.6521557888181047  , 8895.72 , 145490655286.3077       ,3.47059075693759         ,39.6
2018-02-15 ,10178.56           ,1.9744669798688328  ,10178.56 , 187029465979.55124      ,3.1651397606376          ,69.8
2018-02-19 ,11245.98           ,2.1662577219047114  ,11245.98 , 179737086538.37988      ,2.9527262594611          ,58.6
2018-02-23 , 9699.76           ,1.8710390037103188  , 9699.76 , 164760382597.28336      ,3.96065986744794         ,34.6
2018-02-27 ,10332.14           ,1.9451542624639755  ,10332.14 , 177065683135.67667      ,2.43108807317718         ,41.6
2018-03-03 ,11516.83           ,2.099952091920349   ,11516.83 , 189541966406.2739       ,2.43176922569776         ,53.8
2018-03-07 , 9324.5            ,1.8540302387882905  , 9324.5  , 173153564123.7335       ,1.69392131467231         ,37.8
2018-03-11 , 9130.0            ,1.6586889059409415  , 9130.0  , 150604580551.38235      ,2.30178782706006         ,40.6
2018-03-15 , 8297.89           ,1.497882337869266   , 8297.89 , 131857246698.93549      ,1.44345357191633         ,31.2
2018-03-19 , 8909.95           ,1.6899190666539177  , 8909.95 , 147783690803.9056       ,1.33363941312735         ,34.8
2018-03-23 , 8533.76           ,1.6694908794622776  , 8533.76 , 142816340408.98337      ,1.24333567868471         ,30.2
2018-03-27 , 7950.61           ,1.5005513149546883  , 7950.61 , 115163471501.96144      ,1.17334400146279         ,19.2
2018-03-31 , 6827.54           ,1.3699310406645315  , 6827.54 , 118573253331.11327      ,0.948825984992173        ,15.2
2018-04-04 , 6786.66           ,1.2805095160870634  , 6786.66 , 112649742358.85028      ,0.941679395271181        ,19.4
2018-04-08 , 6784.41           ,1.3064537776764156  , 6784.41 , 114023165575.69646      ,1.06043961357096         ,18.8
2018-04-12 , 7895.25           ,1.508836792743155   , 7895.25 , 132829389314.07536      ,1.25342060758145         ,20.5
2018-04-16 , 7907.19           ,1.5793774004171484  , 7907.19 , 135999429497.13469      ,1.05935016553693         ,24.75
2018-04-20 , 8930.6            ,1.707391313342186   , 8930.6  , 146247121978.20972      ,1.1803434498366          ,29.6
2018-04-24 , 8870.14           ,1.722057757357548   , 8870.14 , 157463595880.2076       ,2.37300172919032         ,48.4
2018-04-28 , 9398.4            ,1.7835734797429639  , 9398.4  , 153196833205.98886      ,1.89111709458818         ,57.8
2018-05-02 , 9753.35           ,1.7363676838527289  , 9753.35 , 166992968649.22656      ,1.66996959193974         ,56.4
2018-05-06 , 9369.16           ,1.7961459338201493  , 9369.16 , 156592008422.75433      ,1.75859774876615         ,60.0
2018-05-10 , 8396.83           ,1.5926862319626927  , 8396.83 , 142647681245.9404       ,1.18704994467666         ,46.4
2018-05-14 , 8471.06           ,1.571090937194776   , 8471.06 , 140431591870.31177      ,1.43583559245097         ,35.0
2018-05-18 , 8242.07           ,1.547655103325848   , 8242.07 , 140034185877.80914      ,2.67395450376291         ,34.6
2018-05-22 , 7511.91           ,1.5406561676481394  , 7511.91 , 129629219884.17091      ,1.07412928004854         ,27.0
2018-05-26 , 7344.56           ,1.3777396837141536  , 7344.56 , 124181792168.74927      ,1.06256874972862         ,20.4
2018-05-30 , 7489.66           ,1.419168886598346   , 7489.66 , 126860061898.69716      ,0.824726548507777        ,27.6
2018-06-03 , 7495.47           ,1.4516148940167426  , 7495.47 , 130233032315.51114      ,0.717734368571062        ,35.0
2018-06-07 , 7615.54           ,1.4143308194952935  , 7615.54 , 129448772636.718        ,0.766521945894127        ,36.0
2018-06-11 , 6553.0            ,1.2204745063445739  , 6553.0  , 107294434821.11195      ,0.781414237170705        ,17.8
2018-06-15 , 6488.68           ,1.2426052258130686  , 6488.68 , 111336923093.22841      ,0.737116785549491        ,24.2
2018-06-19 , 6760.83           ,1.2770684696556442  , 6760.83 , 115129906996.35341      ,2.93612843297315         ,33.6
2018-06-23 , 6157.04           ,1.186604608563611   , 6157.04 , 100567597981.77008      ,1.19089219316408         ,17.0
2018-06-27 , 5878.14           ,1.1682977350035193  , 5878.14 , 104887083059.63464      ,1.03925388121249         ,18.4
2018-07-01 , 6626.44           ,1.2901074259881982  , 6626.44 , 108481951782.03047      ,0.684603970324376        ,29.8
2018-07-05 , 6628.59           ,1.2850555474758774  , 6628.59 , 111751930859.63464      ,0.652793160052876        ,35.4
2018-07-09 , 6329.27           ,1.2980372629696901  , 6329.27 , 115114572603.38464      ,0.647246208882597        ,33.4
2018-07-13 , 6248.84           ,1.2250977079040135  , 6248.84 , 106894618988.28047      ,0.587412092972705        ,31.6
2018-07-17 , 7371.11           ,1.3923531716720814  , 7371.11 , 120427199801.07321      ,0.731273674820069        ,43.2
2018-07-21 , 7406.66           ,1.503085960255682   , 7406.66 , 136714313266.14507      ,0.692117590520499        ,45.2
2018-07-25 , 7939.81           ,1.6082737725878338  , 7939.81 , 139135306654.66647      ,0.885153137886251        ,51.0
2018-07-29 , 8171.49           ,1.6017382623366152  , 8171.49 , 139549027146.3534       ,0.763535513256998        ,48.4
2018-08-02 , 7414.77           ,1.430404127293698   , 7414.77 , 128312166598.69714      ,0.853059398674629        ,32.0
2018-08-06 , 6718.23           ,1.3082923824740034  , 6718.23 , 120742802396.87422      ,0.566810600780812        ,23.0
2018-08-10 , 6227.85           ,1.2078693507113145  , 6227.85 , 109913413418.55127      ,0.574457094698937        ,19.2
2018-08-14 , 6270.67           ,1.1980697961320528  , 6270.67 , 107585602739.37456      ,0.646798610284149        ,19.0
2018-08-18 , 6486.58           ,1.2691440944162173  , 6486.58 , 110689405649.21797      ,0.560356305128898        ,24.4
2018-08-22 , 6525.96           ,1.27922416297581    , 6525.96 , 115870627540.62422      ,0.685105084726415        ,19.8
2018-08-26 , 6901.26           ,1.3184413849173318  , 6901.26 , 121439384555.7284       ,1.08458673008572         ,18.8
2018-08-30 , 7018.78           ,1.364609734700109   , 7018.78 , 121457112265.62422      ,0.719730048586831        ,19.8
2018-09-03 , 7359.19           ,1.35403629715029    , 7359.19 , 127082141109.63464      ,0.649032556698184        ,18.6
2018-09-07 , 6184.06           ,1.2404982838129512  , 6184.06 , 106577984233.8534       ,0.77274510663761         ,15.2
2018-09-11 , 6326.04           ,1.2449897467028048  , 6326.04 , 107882574294.7909       ,0.615513273148291        ,19.0
2018-09-15 , 6497.37           ,1.2829077911498514  , 6497.37 , 111985130296.61382      ,0.484572453960604        ,24.6
2018-09-19 , 6496.02           ,1.2560377118485129  , 6496.02 , 110503410569.53047      ,0.412101655522942        ,29.0
2018-09-23 , 6583.45           ,1.3025604056843136  , 6583.45 , 115540411333.59297      ,0.484719419513626        ,38.4
2018-09-27 , 6628.66           ,1.2997382250269178  , 6628.66 , 112338734697.9159       ,0.619840648517796        ,38.4
2018-10-01 , 6521.31           ,1.2953678578769583  , 6521.31 , 113917060132.75755      ,0.590534993332689        ,33.8
2018-10-05 , 6573.62           ,1.3054146540059306  , 6573.62 ,                         ,0.570922480006599        ,31.0
2018-10-09 , 6581.07           ,1.3045972519271813  , 6581.07 , 110909820078.64505      ,0.465623595087276        ,22.0
2018-10-13 , 6265.16           ,1.239148961298882   , 6265.16 , 111566720339.84297      ,0.400994935776989        ,19.4
2018-10-17 , 6509.61           ,1.290170830431889   , 6509.61 , 110917486155.7284       ,0.467772616203699        ,23.6
2018-10-21 , 6493.89           ,1.2898771063308168  , 6493.89 , 111417927061.19714      ,0.379102021488192        ,23.8
2018-10-25 , 6472.17           ,1.294116572017834   , 6472.17 , 111102890232.55132      ,0.441085623359184        ,31.0
2018-10-29 , 6301.61           ,1.2672321469006205  , 6301.61 , 109399233386.71797      ,0.459450635000723        ,31.6
2018-11-02 , 6361.3            ,1.283345845466769   , 6361.3  , 111602898962.75964      ,0.393727751010816        ,39.2
2018-11-06 , 6536.83           ,1.3051006947941537  , 6536.83 , 111392019166.92632      ,0.431263396115446        ,47.8
2018-11-10 , 6408.53           ,1.287140156222751   , 6408.53 , 109303918440.88464      ,0.419829416939624        ,53.2
2018-11-14 , 5658.73           ,1.2458589381882155  , 5658.73 ,  95264610733.8853       ,0.528795045509614        ,29.4
2018-11-18 , 4848.78           ,1.1285494623742054  , 4848.78 ,                         ,0.416062022335391        ,22.2
2018-11-22 , 4352.98           ,0.9316007302436354  , 4352.98 ,  78687557266.66585      ,0.656738620204629        ,13.0
2018-11-26 , 3828.45           ,0.8091031847255853  , 3828.45 ,  68083810491.78718      ,0.569684911749044        ,14.8
2018-11-30 , 4188.09           ,0.8750017336143558  , 4188.09 ,  68642688003.493866     ,0.651760825732386        ,15.8
2018-12-04 , 3744.98           ,0.8191723461337161  , 3744.98 ,  66299607765.88459      ,0.456759168372316        ,13.6
2018-12-08 , 3588.44           ,0.7234994554046504  , 3588.44 ,  61713288336.717926     ,0.289102587669862        ,15.6
2018-12-12 , 3308.11           ,0.7258787608850262  , 3308.11 ,  56813847333.07209      ,0.290514967474806        ,11.8
2018-12-16 , 3556.54           ,0.7522902063651948  , 3556.54 ,  61166207997.134605     ,0.21077463587853         ,19.4
2018-12-20 , 3899.83           ,0.849402895452468   , 3899.83 ,  66707559105.46793      ,0.379112631341302        ,29.8
2018-12-24 , 3821.52           ,0.8258017952111454  , 3821.52 ,  65569682121.25092      ,0.350045876268364        ,27.8
2018-12-28 , 3770.36           ,0.8324240017545984  , 3770.36 ,  67880439339.73521      ,0.214008588210473        ,23.4
2019-01-01 , 3931.31           ,0.8290131326434893  , 3931.31 ,  64565653411.45751      ,0.176749033941854        ,33.6
2019-01-05 , 4071.77           ,0.8903832492008117  , 4071.77 ,  68784873876.04085      ,0.184406891863424        ,36.8
2019-01-09 , 3646.25           ,0.8324787804580291  , 3646.25 ,  63489365866.14502      ,0.303830006630665        ,27.8
2019-01-13 , 3682.48           ,0.7907713485790925  , 3682.48 ,  62737804077.08252      ,0.182962574018324        ,23.0
2019-01-17 , 3625.73           ,0.8084022708588572  , 3625.73 ,  64548413427.34293      ,0.28484713714882         ,30.8
2019-01-21 , 3587.35           ,0.7930415532686482  , 3587.35 ,  62041023459.89502      ,0.222462357286363        ,32.0
2019-01-25 , 3576.3            ,0.7950695248264286  , 3576.3  ,  62084844519.790855     ,0.292323766582377        ,37.8
2019-01-29 , 3470.0            ,0.7757414157561743  , 3470.0  ,  59707602855.728355     ,0.242312339213522        ,20.0
2019-02-02 , 3456.02           ,0.7755230766475201  , 3456.02 ,  59773057607.55127      ,0.201277400184509        ,23.2
2019-02-06 , 3394.76           ,0.7664980830502764  , 3394.76 ,  58850469274.21793      ,0.210036092345556        ,29.6
2019-02-10 , 3629.47           ,0.8232339661379613  , 3629.47 ,  62981804412.79464      ,0.163513821566011        ,42.0
2019-02-14 , 3608.2            ,0.8199469613454469  , 3608.2  ,  62730895181.77002      ,0.262659926685426        ,43.0
